**Initial Constraints Set**
"('02_DRZ_010', '01_HOOFD_020')"
"('01_HOOFD_010', '01_HOOFD_030_2')"
"('01_HOOFD_030_2', 'inv_85')"
"('inv_10', '04_BPT_005')"
"('02_DRZ_010', '01_HOOFD_011')"
"('inv_81', '01_HOOFD_380')"
"('01_HOOFD_510_2', 'inv_87')"
"('01_HOOFD_375', '01_HOOFD_370')"
"('01_HOOFD_030_2', '01_HOOFD_010')"
"('01_HOOFD_010', '04_BPT_005')"
"('01_HOOFD_020', 'inv_14')"
"('01_HOOFD_020', '02_DRZ_010')"
"('04_BPT_005', '01_HOOFD_065_1')"
"('01_HOOFD_010', '02_DRZ_010')"
"('inv_39', 'inv_37')"
"('01_HOOFD_030_2', '03_GBH_005')"
"('inv_70', '01_HOOFD_065_2')"
"('01_HOOFD_110', '02_DRZ_010')"
"('02_DRZ_010', '01_HOOFD_065_1')"
"('inv_01', 'inv_39')"
"('01_HOOFD_495', 'inv_42')"
"('02_DRZ_010', 'inv_14')"
"('04_BPT_005', 'inv_29')"
"('01_HOOFD_015', '04_BPT_005')"
"('04_BPT_005', 'inv_12')"
"('inv_70', '01_HOOFD_030_2')"
"('inv_85', '01_HOOFD_015')"
"('01_HOOFD_030_2', 'inv_70')"
"('inv_29', '01_HOOFD_180')"
"('04_BPT_005', '01_HOOFD_110')"
"('01_HOOFD_065_1', '01_HOOFD_030_2')"
"('04_BPT_005', 'inv_37')"
"('01_HOOFD_020', '01_HOOFD_030_2')"
"('04_BPT_005', '01_HOOFD_011')"
"('01_HOOFD_015', '02_DRZ_010')"
"('02_DRZ_010', '01_HOOFD_065_2')"
"('inv_85', '02_DRZ_010')"
"('01_HOOFD_330', '09_AH_I_010')"
"('inv_12', '01_HOOFD_011')"
"('02_DRZ_010', '01_HOOFD_110')"
"('inv_42', '01_HOOFD_510_2')"
"('02_DRZ_010', 'inv_37')"
"('inv_70', '04_BPT_005')"
"('01_HOOFD_380', '01_HOOFD_430')"
"('01_HOOFD_065_1', '04_BPT_005')"
"('01_HOOFD_110', '01_HOOFD_030_2')"
"('01_HOOFD_020', '04_BPT_005')"
"('01_HOOFD_010', 'inv_10')"
"('01_HOOFD_030_2', 'inv_10')"
"('01_HOOFD_375', 'inv_81')"
"('inv_70', '02_DRZ_010')"
"('01_HOOFD_065_1', '02_DRZ_010')"
"('01_HOOFD_110', '04_BPT_005')"
"('01_HOOFD_030_2', 'inv_12')"
"('inv_14', '02_DRZ_010')"
"('04_BPT_005', '01_HOOFD_015')"
"('01_HOOFD_030_2', '01_HOOFD_020')"
"('inv_10', '01_HOOFD_030_2')"
"('01_HOOFD_015', '01_HOOFD_030_2')"
"('01_HOOFD_510_1', 'inv_87')"
"('01_HOOFD_030_2', '01_HOOFD_030_1')"
"('inv_85', '01_HOOFD_030_2')"
"('04_BPT_005', 'inv_14')"
"('02_DRZ_010', '01_HOOFD_015')"
"('inv_30', '01_HOOFD_200')"
"('03_GBH_005', '02_DRZ_010')"
"('01_HOOFD_020', 'inv_70')"
"('01_HOOFD_065_2', '01_HOOFD_030_2')"
"('02_DRZ_010', '03_GBH_005')"
"('01_HOOFD_200', '01_HOOFD_330')"
"('inv_39', '01_HOOFD_030_2')"
"('inv_85', '04_BPT_005')"
"('01_HOOFD_030_1', 'inv_37')"
"('04_BPT_005', '01_HOOFD_065_2')"
"('inv_14', '01_HOOFD_030_1')"
"('01_HOOFD_065_2', '04_BPT_005')"
"('inv_36', '01_HOOFD_370')"
"('inv_87', 'inv_33')"
"('inv_14', '01_HOOFD_030_2')"
"('02_DRZ_010', 'inv_70')"
"('01_HOOFD_065_2', '02_DRZ_010')"
"('02_DRZ_010', '01_HOOFD_030_1')"
"('01_HOOFD_030_2', '01_HOOFD_065_1')"
"('04_BPT_005', 'inv_85')"
"('inv_37', '02_DRZ_010')"
"('03_GBH_005', 'inv_85')"
"('03_GBH_005', '01_HOOFD_030_2')"
"('inv_14', '04_BPT_005')"
"('02_DRZ_010', 'inv_85')"
"('01_HOOFD_490_1', '01_HOOFD_490_2')"
"('01_HOOFD_430', '01_HOOFD_480')"
"('inv_42', '01_HOOFD_510_1')"
"('01_HOOFD_195', 'inv_30')"
"('03_GBH_005', '04_BPT_005')"
"('01_HOOFD_010', 'inv_12')"
"('02_DRZ_010', '01_HOOFD_010')"
"('01_HOOFD_011', '04_BPT_005')"
"('01_HOOFD_030_1', '02_DRZ_010')"
"('02_DRZ_010', '04_BPT_005')"
"('04_BPT_005', '03_GBH_005')"
"('01_HOOFD_030_2', '01_HOOFD_110')"
"('01_HOOFD_030_2', 'inv_37')"
"('01_HOOFD_011', '03_GBH_005')"
"('inv_12', '02_DRZ_010')"
"('01_HOOFD_030_2', '01_HOOFD_011')"
"('01_HOOFD_011', '02_DRZ_010')"
"('inv_37', '01_HOOFD_030_2')"
"('inv_09', '01_HOOFD_195')"
"('01_HOOFD_370', 'inv_81')"
"('01_HOOFD_370', '01_HOOFD_375')"
"('inv_37', '01_HOOFD_010')"
"('04_BPT_005', 'inv_70')"
"('inv_37', '04_BPT_005')"
"('01_HOOFD_015', '01_HOOFD_020')"
"('inv_36', '01_HOOFD_375')"
"('04_BPT_005', '01_HOOFD_030_1')"
"('inv_07', 'inv_30')"
"('01_HOOFD_480', '01_HOOFD_490_1')"
